year,window_start,window_end,district,flooded_ha,flooded_fraction,antecedent_fraction,week_of_season,flood_event,punjab_mm,upstream_mm,punjab_mm_lag1,upstream_mm_lag1,punjab_mm_lag2,upstream_mm_lag2,district_mm,district_max1d,district_max3d,district_p90,district_mm_lag1,district_mm_lag2,api_start,district_first3d,district_first5d,bhakra_delta,pong_delta,ranjit_sagar_delta,bhakra_storage,pong_storage,ranjit_sagar_storage,core_season,prior_mean_annual_flooded_ha,prior_seasons_with_fraction_gt2pct,score,chosen_variant,chosen_C
2024,2024-09-23,2024-09-30,Bathinda,0.0,0.0,0.0,10,0,18.872,14.34,4.105,9.49,19.02,30.304,1.379,1.379,1.379,0.552,1.649,5.636,8.478,0.0,1.379,0.0,0.0,-0.022,4.1854,3.9812,0.5639,True,12181.766,5,0.011617388230396632,nested_district_rain,0.01
2024,2024-07-25,2024-08-04,Faridkot,0.0,0.0,0.000468,4,0,87.133,81.655,40.025,39.225,51.68,41.05,36.728,25.247,34.887,8.709,0.425,39.774,9.714,0.018,0.268,0.3169,0.2029,0.0,2.5743,1.6198,0.3167,True,10916.982999999998,5,0.09843790591420777,nested_district_rain,0.01
2024,2024-08-04,2024-08-14,Faridkot,0.0,0.0,0.0,5,0,77.234,73.082,87.133,81.655,40.025,39.225,9.968,5.141,5.678,4.375,36.728,0.425,35.632,0.0,4.29,0.4484,0.0,0.133,2.8414,2.4061,0.446,True,10916.982999999998,5,0.09547722186924171,nested_district_rain,0.01
2024,2024-08-14,2024-08-24,Faridkot,0.0,0.0,0.0,6,0,65.391,51.062,77.234,73.082,87.133,81.655,36.209,17.597,18.273,9.801,9.968,36.728,20.12,17.597,19.945,0.3338,0.4126,0.169,3.4428,3.4913,0.6055,True,10916.982999999998,5,0.10918827225773248,nested_district_rain,0.01
2024,2024-08-24,2024-09-03,Faridkot,0.0,0.0,0.0,7,0,56.268,43.447,65.391,51.062,77.234,73.082,21.833,10.54,19.824,7.148,36.209,9.968,30.526,0.55,12.549,0.0,0.0,0.0,3.75,3.764,0.645,True,10916.982999999998,5,0.06778664613447843,nested_district_rain,0.01
2024,2024-09-03,2024-09-13,Faridkot,0.0,0.0,0.0,8,0,49.359,44.045,56.268,43.447,65.391,51.062,39.642,36.527,36.804,5.967,21.833,36.209,24.455,36.626,37.07,0.1784,0.1357,-0.025,3.94,3.9856,0.6919,True,10916.982999999998,5,0.058640141165610615,nested_district_rain,0.01
2024,2024-09-13,2024-09-23,Faridkot,1.48,1e-05,0.0,9,0,15.321,28.944,49.359,44.045,56.268,43.447,4.135,2.781,4.135,1.497,39.642,21.833,26.85,0.0,0.0,0.085,0.0,-0.087,4.1513,4.0776,0.6159,True,10916.982999999998,5,0.025806782305337214,nested_district_rain,0.01
2024,2024-09-23,2024-09-30,Faridkot,2.22,1.5e-05,1e-05,10,0,18.872,14.34,4.105,9.49,19.02,30.304,0.0,0.0,0.0,0.0,4.135,2.572,12.486,0.0,0.0,0.0,0.0,-0.022,4.1854,3.9812,0.5639,True,10916.982999999998,5,0.011625841128527136,nested_district_rain,0.01
2024,2024-07-25,2024-08-04,Fatehgarh Sahib,0.0,0.0,0.000239,4,0,87.133,81.655,40.025,39.225,51.68,41.05,52.65,23.732,27.413,15.735,15.926,17.317,14.854,22.661,23.341,0.3169,0.2029,0.0,2.5743,1.6198,0.3167,True,17946.844,9,0.1847392421979002,nested_district_rain,0.01
2024,2024-08-04,2024-08-14,Fatehgarh Sahib,0.0,0.0,0.0,5,0,77.234,73.082,87.133,81.655,40.025,39.225,73.03,40.333,64.918,19.065,52.65,15.926,39.651,0.225,6.029,0.4484,0.0,0.133,2.8414,2.4061,0.446,True,17946.844,9,0.21776438037647777,nested_district_rain,0.01
2024,2024-08-14,2024-08-24,Fatehgarh Sahib,0.0,0.0,0.0,6,0,65.391,51.062,77.234,73.082,87.133,81.655,20.942,5.145,9.483,4.085,73.03,52.65,74.665,9.483,11.432,0.3338,0.4126,0.169,3.4428,3.4913,0.6055,True,17946.844,9,0.1802819476537141,nested_district_rain,0.01
2024,2024-08-24,2024-09-03,Fatehgarh Sahib,0.0,0.0,0.0,7,0,56.268,43.447,65.391,51.062,77.234,73.082,73.768,31.149,67.845,19.695,20.942,73.03,39.177,1.746,51.317,0.0,0.0,0.0,3.75,3.764,0.645,True,17946.844,9,0.1448551431455389,nested_district_rain,0.01
2024,2024-09-03,2024-09-13,Fatehgarh Sahib,74.1,0.000646,0.0,8,0,49.359,44.045,56.268,43.447,65.391,51.062,63.961,21.773,33.339,13.851,73.768,20.942,56.994,33.339,43.47,0.1784,0.1357,-0.025,3.94,3.9856,0.6919,True,17946.844,9,0.11362892570601782,nested_district_rain,0.01
2024,2024-09-13,2024-09-23,Fatehgarh Sahib,0.0,0.0,0.000646,9,0,15.321,28.944,49.359,44.045,56.268,43.447,20.551,14.316,17.492,3.961,63.961,73.768,57.708,16.863,19.673,0.085,0.0,-0.087,4.1513,4.0776,0.6159,True,17946.844,9,0.06011953019623516,nested_district_rain,0.01
2024,2024-09-23,2024-09-30,Fatehgarh Sahib,0.0,0.0,0.0,10,0,18.872,14.34,4.105,9.49,19.02,30.304,46.616,26.403,46.616,17.374,3.688,36.02,30.105,0.0,37.758,0.0,0.0,-0.022,4.1854,3.9812,0.5639,True,17946.844,9,0.028271979887263737,nested_district_rain,0.01
2024,2024-07-25,2024-08-04,Firozpur,280.64,0.000537,0.001271,4,0,87.133,81.655,40.025,39.225,51.68,41.05,52.943,38.143,49.239,11.106,7.432,40.85,16.496,1.389,2.904,0.3169,0.2029,0.0,2.5743,1.6198,0.3167,True,70338.516,8,0.22925870522547234,nested_district_rain,0.01
2024,2024-08-04,2024-08-14,Firozpur,315.94,0.000605,0.000537,5,0,77.234,73.082,87.133,81.655,40.025,39.225,13.237,4.963,5.599,4.127,52.943,7.432,51.59,2.148,7.111,0.4484,0.0,0.133,2.8414,2.4061,0.446,True,70338.516,8,0.19612734427146955,nested_district_rain,0.01
2024,2024-08-14,2024-08-24,Firozpur,379.71,0.000727,0.000605,6,0,65.391,51.062,77.234,73.082,87.133,81.655,29.124,5.983,10.523,4.853,13.237,52.943,27.286,7.286,14.32,0.3338,0.4126,0.169,3.4428,3.4913,0.6055,True,70338.516,8,0.2068263697444851,nested_district_rain,0.01
2024,2024-08-24,2024-09-03,Firozpur,311.79,0.000597,0.000727,7,0,56.268,43.447,65.391,51.062,77.234,73.082,27.851,8.513,19.274,7.698,29.124,13.237,28.816,0.148,10.927,0.0,0.0,0.0,3.75,3.764,0.645,True,70338.516,8,0.15054095197687203,nested_district_rain,0.01
2024,2024-09-03,2024-09-13,Firozpur,213.47,0.000409,0.000597,8,0,49.359,44.045,56.268,43.447,65.391,51.062,30.673,28.27,29.796,4.178,27.851,29.124,28.948,29.796,30.193,0.1784,0.1357,-0.025,3.94,3.9856,0.6919,True,70338.516,8,0.12117599281972319,nested_district_rain,0.01
2024,2024-09-13,2024-09-23,Firozpur,252.51,0.000484,0.000409,9,0,15.321,28.944,49.359,44.045,56.268,43.447,4.273,3.315,4.011,0.931,30.673,27.851,23.503,0.262,0.262,0.085,0.0,-0.087,4.1513,4.0776,0.6159,True,70338.516,8,0.05577781079816098,nested_district_rain,0.01
2024,2024-09-23,2024-09-30,Firozpur,161.98,0.00031,0.000484,10,0,18.872,14.34,4.105,9.49,19.02,30.304,0.683,0.331,0.683,0.316,4.011,0.742,11.283,0.0,0.046,0.0,0.0,-0.022,4.1854,3.9812,0.5639,True,70338.516,8,0.026010348507476327,nested_district_rain,0.01
2024,2024-07-25,2024-08-04,Gurdaspur,154.95,0.000427,0.000992,4,0,87.133,81.655,40.025,39.225,51.68,41.05,104.999,48.734,58.616,17.633,69.082,48.675,65.594,15.722,40.003,0.3169,0.2029,0.0,2.5743,1.6198,0.3167,True,21547.038,5,0.15059412872527458,nested_district_rain,0.01
2024,2024-08-04,2024-08-14,Gurdaspur,59.82,0.000165,0.000427,5,0,77.234,73.082,87.133,81.655,40.025,39.225,115.333,55.051,65.417,23.226,104.999,69.082,95.491,14.766,40.428,0.4484,0.0,0.133,2.8414,2.4061,0.446,True,21547.038,5,0.15632779514244877,nested_district_rain,0.01
2024,2024-08-14,2024-08-24,Gurdaspur,631.17,0.001739,0.000165,6,0,65.391,51.062,77.234,73.082,87.133,81.655,80.827,19.619,43.522,16.934,115.333,104.999,113.726,25.782,36.46,0.3338,0.4126,0.169,3.4428,3.4913,0.6055,True,21547.038,5,0.11904450736909857,nested_district_rain,0.01
2024,2024-08-24,2024-09-03,Gurdaspur,194.95,0.000537,0.001739,7,0,56.268,43.447,65.391,51.062,77.234,73.082,41.374,18.845,24.152,11.038,80.827,115.333,89.036,3.117,23.914,0.0,0.0,0.0,3.75,3.764,0.645,True,21547.038,5,0.09748188119324136,nested_district_rain,0.01
2024,2024-09-03,2024-09-13,Gurdaspur,159.86,0.00044,0.000537,8,0,49.359,44.045,56.268,43.447,65.391,51.062,30.724,10.766,12.709,9.731,41.374,80.827,57.005,12.709,18.489,0.1784,0.1357,-0.025,3.94,3.9856,0.6919,True,21547.038,5,0.057084164348627744,nested_district_rain,0.01
2024,2024-09-13,2024-09-23,Gurdaspur,176.36,0.000486,0.00044,9,0,15.321,28.944,49.359,44.045,56.268,43.447,2.787,1.711,2.429,0.815,30.724,41.374,38.883,2.429,2.432,0.085,0.0,-0.087,4.1513,4.0776,0.6159,True,21547.038,5,0.029614839085904628,nested_district_rain,0.01
2024,2024-09-23,2024-09-30,Gurdaspur,39.69,0.000109,0.000486,10,0,18.872,14.34,4.105,9.49,19.02,30.304,8.885,5.155,8.761,3.663,0.358,14.351,14.822,0.0,6.092,0.0,0.0,-0.022,4.1854,3.9812,0.5639,True,21547.038,5,0.013885562708274395,nested_district_rain,0.01
2024,2024-07-25,2024-08-04,Hoshiarpur,41.91,0.000124,0.000203,4,0,87.133,81.655,40.025,39.225,51.68,41.05,84.467,26.135,44.051,17.416,74.8,36.884,57.849,9.559,52.141,0.3169,0.2029,0.0,2.5743,1.6198,0.3167,True,6224.450999999999,2,0.06518483430224674,nested_district_rain,0.01
2024,2024-08-04,2024-08-14,Hoshiarpur,33.23,9.8e-05,0.000124,5,0,77.234,73.082,87.133,81.655,40.025,39.225,143.916,60.096,97.116,35.595,84.467,74.8,74.647,23.056,39.156,0.4484,0.0,0.133,2.8414,2.4061,0.446,True,6224.450999999999,2,0.09341469194382697,nested_district_rain,0.01
2024,2024-08-14,2024-08-24,Hoshiarpur,58.49,0.000173,9.8e-05,6,0,65.391,51.062,77.234,73.082,87.133,81.655,65.721,20.425,36.689,11.241,143.916,84.467,132.761,16.931,43.499,0.3338,0.4126,0.169,3.4428,3.4913,0.6055,True,6224.450999999999,2,0.07068828505885524,nested_district_rain,0.01
2024,2024-08-24,2024-09-03,Hoshiarpur,47.68,0.000141,0.000173,7,0,56.268,43.447,65.391,51.062,77.234,73.082,48.713,12.473,26.106,11.067,65.721,143.916,84.203,8.425,20.28,0.0,0.0,0.0,3.75,3.764,0.645,True,6224.450999999999,2,0.03884454429900093,nested_district_rain,0.01
2024,2024-09-03,2024-09-13,Hoshiarpur,46.26,0.000137,0.000141,8,0,49.359,44.045,56.268,43.447,65.391,51.062,53.766,18.67,30.684,10.448,48.713,65.721,60.186,14.433,35.231,0.1784,0.1357,-0.025,3.94,3.9856,0.6919,True,6224.450999999999,2,0.034538827066753756,nested_district_rain,0.01
2024,2024-09-13,2024-09-23,Hoshiarpur,59.23,0.000175,0.000137,9,0,15.321,28.944,49.359,44.045,56.268,43.447,6.678,4.926,6.621,1.538,53.766,48.713,52.592,6.621,6.621,0.085,0.0,-0.087,4.1513,4.0776,0.6159,True,6224.450999999999,2,0.015938767129412678,nested_district_rain,0.01
2024,2024-09-23,2024-09-30,Hoshiarpur,36.12,0.000107,0.000175,10,0,18.872,14.34,4.105,9.49,19.02,30.304,38.497,28.529,38.492,16.59,0.057,18.687,21.209,0.0,29.862,0.0,0.0,-0.022,4.1854,3.9812,0.5639,True,6224.450999999999,2,0.008904133403412257,nested_district_rain,0.01
2024,2024-07-25,2024-08-04,Jalandhar,166.75,0.000638,0.000705,4,0,87.133,81.655,40.025,39.225,51.68,41.05,51.978,9.909,22.311,9.195,15.721,25.96,22.116,10.737,29.762,0.3169,0.2029,0.0,2.5743,1.6198,0.3167,True,22425.392,7,0.14704724041063977,nested_district_rain,0.01
2024,2024-08-04,2024-08-14,Jalandhar,94.78,0.000363,0.000638,5,0,77.234,73.082,87.133,81.655,40.025,39.225,47.346,22.246,34.592,11.303,51.978,15.721,41.675,9.294,12.227,0.4484,0.0,0.133,2.8414,2.4061,0.446,True,22425.392,7,0.16995090257738815,nested_district_rain,0.01
2024,2024-08-14,2024-08-24,Jalandhar,125.6,0.000481,0.000363,6,0,65.391,51.062,77.234,73.082,87.133,81.655,46.462,10.264,19.105,9.042,47.346,51.978,50.759,17.022,27.243,0.3338,0.4126,0.169,3.4428,3.4913,0.6055,True,22425.392,7,0.1594062609127451,nested_district_rain,0.01
2024,2024-08-24,2024-09-03,Jalandhar,144.0,0.000551,0.000481,7,0,56.268,43.447,65.391,51.062,77.234,73.082,66.861,24.381,58.744,20.614,46.462,47.346,44.48,3.295,22.109,0.0,0.0,0.0,3.75,3.764,0.645,True,22425.392,7,0.1168158589064454,nested_district_rain,0.01
2024,2024-09-03,2024-09-13,Jalandhar,119.02,0.000455,0.000551,8,0,49.359,44.045,56.268,43.447,65.391,51.062,28.554,14.747,22.409,7.896,66.861,46.462,58.617,16.184,26.086,0.1784,0.1357,-0.025,3.94,3.9856,0.6919,True,22425.392,7,0.0808307811098569,nested_district_rain,0.01
2024,2024-09-13,2024-09-23,Jalandhar,44.05,0.000169,0.000455,9,0,15.321,28.944,49.359,44.045,56.268,43.447,2.898,2.454,2.586,0.464,28.554,66.861,34.706,2.586,2.586,0.085,0.0,-0.087,4.1513,4.0776,0.6159,True,22425.392,7,0.039209017687422576,nested_district_rain,0.01
2024,2024-09-23,2024-09-30,Jalandhar,24.98,9.6e-05,0.000169,10,0,18.872,14.34,4.105,9.49,19.02,30.304,4.56,1.57,3.326,1.368,0.312,4.209,13.428,0.0,1.892,0.0,0.0,-0.022,4.1854,3.9812,0.5639,True,22425.392,7,0.01796316270065229,nested_district_rain,0.01
2024,2024-07-25,2024-08-04,Kapurthala,140.65,0.000844,0.001155,4,0,87.133,81.655,40.025,39.225,51.68,41.05,88.624,25.869,46.987,21.162,19.039,45.389,31.475,13.002,59.51,0.3169,0.2029,0.0,2.5743,1.6198,0.3167,True,31971.273999999998,8,0.21385706137249438,nested_district_rain,0.01
2024,2024-08-04,2024-08-14,Kapurthala,82.47,0.000495,0.000844,5,0,77.234,73.082,87.133,81.655,40.025,39.225,51.27,19.236,36.005,15.12,88.624,19.039,67.77,12.621,14.724,0.4484,0.0,0.133,2.8414,2.4061,0.446,True,31971.273999999998,8,0.20470576510830324,nested_district_rain,0.01
2024,2024-08-14,2024-08-24,Kapurthala,161.95,0.000972,0.000495,6,0,65.391,51.062,77.234,73.082,87.133,81.655,58.443,12.967,28.116,12.492,51.27,88.624,61.329,28.116,38.357,0.3338,0.4126,0.169,3.4428,3.4913,0.6055,True,31971.273999999998,8,0.19071877793057024,nested_district_rain,0.01
2024,2024-08-24,2024-09-03,Kapurthala,121.1,0.000727,0.000972,7,0,56.268,43.447,65.391,51.062,77.234,73.082,66.53,22.913,56.501,19.493,58.443,51.27,53.143,5.804,24.458,0.0,0.0,0.0,3.75,3.764,0.645,True,31971.273999999998,8,0.15195092023765672,nested_district_rain,0.01
2024,2024-09-03,2024-09-13,Kapurthala,110.87,0.000665,0.000727,8,0,49.359,44.045,56.268,43.447,65.391,51.062,28.106,13.703,24.511,10.489,66.53,58.443,61.135,17.023,27.655,0.1784,0.1357,-0.025,3.94,3.9856,0.6919,True,31971.273999999998,8,0.09796565389088109,nested_district_rain,0.01
2024,2024-09-13,2024-09-23,Kapurthala,122.53,0.000735,0.000665,9,0,15.321,28.944,49.359,44.045,56.268,43.447,5.109,4.429,4.613,0.885,28.106,66.53,34.627,4.613,4.613,0.085,0.0,-0.087,4.1513,4.0776,0.6159,True,31971.273999999998,8,0.05064297093291461,nested_district_rain,0.01
2024,2024-09-23,2024-09-30,Kapurthala,82.43,0.000495,0.000735,10,0,18.872,14.34,4.105,9.49,19.02,30.304,3.635,1.414,3.496,1.361,0.496,5.028,14.378,0.0,0.895,0.0,0.0,-0.022,4.1854,3.9812,0.5639,True,31971.273999999998,8,0.024841989751644082,nested_district_rain,0.01
2024,2024-07-25,2024-08-04,Ludhiana,154.31,0.000429,0.00074,4,0,87.133,81.655,40.025,39.225,51.68,41.05,32.28,9.798,14.887,8.252,9.966,12.235,15.476,13.728,14.455,0.3169,0.2029,0.0,2.5743,1.6198,0.3167,True,42390.949,7,0.15129785244480082,nested_district_rain,0.01
2024,2024-08-04,2024-08-14,Ludhiana,55.12,0.000153,0.000429,5,0,77.234,73.082,87.133,81.655,40.025,39.225,62.599,49.94,56.716,10.326,32.28,9.966,26.505,3.702,4.96,0.4484,0.0,0.133,2.8414,2.4061,0.446,True,42390.949,7,0.20066397549416734,nested_district_rain,0.01
2024,2024-08-14,2024-08-24,Ludhiana,125.65,0.000349,0.000153,6,0,65.391,51.062,77.234,73.082,87.133,81.655,27.956,15.04,19.015,5.081,62.599,32.28,62.318,4.659,6.832,0.3338,0.4126,0.169,3.4428,3.4913,0.6055,True,42390.949,7,0.16200782034761113,nested_district_rain,0.01
2024,2024-08-24,2024-09-03,Ludhiana,136.67,0.00038,0.000349,7,0,56.268,43.447,65.391,51.062,77.234,73.082,80.309,33.811,67.444,18.932,27.956,62.599,40.787,5.428,39.061,0.0,0.0,0.0,3.75,3.764,0.645,True,42390.949,7,0.1299257479789026,nested_district_rain,0.01
2024,2024-09-03,2024-09-13,Ludhiana,121.27,0.000337,0.00038,8,0,49.359,44.045,56.268,43.447,65.391,51.062,56.161,20.363,27.282,13.105,80.309,27.956,62.898,24.478,39.286,0.1784,0.1357,-0.025,3.94,3.9856,0.6919,True,42390.949,7,0.09407054138898625,nested_district_rain,0.01
2024,2024-09-13,2024-09-23,Ludhiana,55.14,0.000153,0.000337,9,0,15.321,28.944,49.359,44.045,56.268,43.447,4.113,3.116,3.962,0.938,56.161,80.309,55.984,3.962,3.962,0.085,0.0,-0.087,4.1513,4.0776,0.6159,True,42390.949,7,0.03976171166302403,nested_district_rain,0.01
2024,2024-09-23,2024-09-30,Ludhiana,63.91,0.000178,0.000153,10,0,18.872,14.34,4.105,9.49,19.02,30.304,10.129,5.013,9.827,4.366,0.151,20.837,21.49,0.0,4.814,0.0,0.0,-0.022,4.1854,3.9812,0.5639,True,42390.949,7,0.01931955799436457,nested_district_rain,0.01
2024,2024-07-25,2024-08-04,Mansa,0.0,0.0,0.000143,4,0,87.133,81.655,40.025,39.225,51.68,41.05,16.006,8.834,13.279,4.206,0.273,32.632,13.61,1.14,1.201,0.3169,0.2029,0.0,2.5743,1.6198,0.3167,True,10388.436,5,0.0834599955277657,nested_district_rain,0.01
2024,2024-08-04,2024-08-14,Mansa,0.0,0.0,0.0,5,0,77.234,73.082,87.133,81.655,40.025,39.225,20.454,12.74,15.057,5.962,16.006,0.273,17.867,0.068,0.153,0.4484,0.0,0.133,2.8414,2.4061,0.446,True,10388.436,5,0.1005950325031607,nested_district_rain,0.01
2024,2024-08-14,2024-08-24,Mansa,16.49,7.4e-05,0.0,6,0,65.391,51.062,77.234,73.082,87.133,81.655,24.997,9.435,12.987,5.465,20.454,16.006,23.406,3.566,13.057,0.3338,0.4126,0.169,3.4428,3.4913,0.6055,True,10388.436,5,0.10511474483271077,nested_district_rain,0.01
2024,2024-08-24,2024-09-03,Mansa,6.76,3e-05,7.4e-05,7,0,56.268,43.447,65.391,51.062,77.234,73.082,42.613,13.144,29.692,13.081,24.997,20.454,25.196,0.18,25.408,0.0,0.0,0.0,3.75,3.764,0.645,True,10388.436,5,0.07245409586308656,nested_district_rain,0.01
2024,2024-09-03,2024-09-13,Mansa,5.25,2.4e-05,3e-05,8,0,49.359,44.045,56.268,43.447,65.391,51.062,10.786,5.017,5.097,3.69,42.613,24.997,35.371,5.097,5.273,0.1784,0.1357,-0.025,3.94,3.9856,0.6919,True,10388.436,5,0.0478738064642018,nested_district_rain,0.01
2024,2024-09-13,2024-09-23,Mansa,1.5,7e-06,2.4e-05,9,0,15.321,28.944,49.359,44.045,56.268,43.447,7.402,4.697,4.725,2.61,10.786,42.613,19.117,2.677,2.677,0.085,0.0,-0.087,4.1513,4.0776,0.6159,True,10388.436,5,0.02628969950558998,nested_district_rain,0.01
2024,2024-09-23,2024-09-30,Mansa,0.0,0.0,7e-06,10,0,18.872,14.34,4.105,9.49,19.02,30.304,0.077,0.049,0.077,0.036,4.725,6.224,11.632,0.0,0.028,0.0,0.0,-0.022,4.1854,3.9812,0.5639,True,10388.436,5,0.011473177033841857,nested_district_rain,0.01
2024,2024-07-25,2024-08-04,Moga,32.32,0.000137,0.000645,4,0,87.133,81.655,40.025,39.225,51.68,41.05,65.496,15.415,29.982,10.422,9.929,44.605,22.179,13.761,25.208,0.3169,0.2029,0.0,2.5743,1.6198,0.3167,True,43836.744,8,0.183641812914293,nested_district_rain,0.01
2024,2024-08-04,2024-08-14,Moga,8.81,3.7e-05,0.000137,5,0,77.234,73.082,87.133,81.655,40.025,39.225,28.252,11.317,15.666,6.407,65.496,9.929,53.245,8.629,12.586,0.4484,0.0,0.133,2.8414,2.4061,0.446,True,43836.744,8,0.17572217035422727,nested_district_rain,0.01
2024,2024-08-14,2024-08-24,Moga,13.21,5.6e-05,3.7e-05,6,0,65.391,51.062,77.234,73.082,87.133,81.655,37.325,10.142,20.101,8.435,28.252,65.496,38.787,20.101,23.707,0.3338,0.4126,0.169,3.4428,3.4913,0.6055,True,43836.744,8,0.17409882371877078,nested_district_rain,0.01
2024,2024-08-24,2024-09-03,Moga,18.35,7.8e-05,5.6e-05,7,0,56.268,43.447,65.391,51.062,77.234,73.082,71.778,25.224,64.698,21.0,37.325,28.252,33.924,1.597,27.609,0.0,0.0,0.0,3.75,3.764,0.645,True,43836.744,8,0.13718751776055976,nested_district_rain,0.01
2024,2024-09-03,2024-09-13,Moga,23.49,0.0001,7.8e-05,8,0,49.359,44.045,56.268,43.447,65.391,51.062,21.253,12.341,17.818,5.291,71.778,37.325,57.895,14.384,19.697,0.1784,0.1357,-0.025,3.94,3.9856,0.6919,True,43836.744,8,0.08898499830176264,nested_district_rain,0.01
2024,2024-09-13,2024-09-23,Moga,0.0,0.0,0.0001,9,0,15.321,28.944,49.359,44.045,56.268,43.447,5.196,3.143,4.049,0.963,21.253,71.778,30.631,4.049,4.049,0.085,0.0,-0.087,4.1513,4.0776,0.6159,True,43836.744,8,0.04565838646511757,nested_district_rain,0.01
2024,2024-09-23,2024-09-30,Moga,0.0,0.0,0.0,10,0,18.872,14.34,4.105,9.49,19.02,30.304,2.895,1.891,2.762,1.279,1.147,5.605,13.308,0.0,2.024,0.0,0.0,-0.022,4.1854,3.9812,0.5639,True,43836.744,8,0.02166646790850198,nested_district_rain,0.01
2024,2024-07-25,2024-08-04,Muktsar,4.48,1.7e-05,0.000689,4,0,87.133,81.655,40.025,39.225,51.68,41.05,47.424,39.568,45.142,7.928,0.627,52.005,10.37,0.362,0.362,0.3169,0.2029,0.0,2.5743,1.6198,0.3167,True,12743.922999999999,7,0.1497356151601369,nested_district_rain,0.01
2024,2024-08-04,2024-08-14,Muktsar,19.34,7.4e-05,1.7e-05,5,0,77.234,73.082,87.133,81.655,40.025,39.225,3.273,2.429,2.442,0.883,47.424,0.627,45.433,0.103,2.532,0.4484,0.0,0.133,2.8414,2.4061,0.446,True,12743.922999999999,7,0.1274314909935659,nested_district_rain,0.01
2024,2024-08-14,2024-08-24,Muktsar,26.84,0.000103,7.4e-05,6,0,65.391,51.062,77.234,73.082,87.133,81.655,32.84,11.95,22.55,10.723,3.273,47.424,17.983,6.586,8.137,0.3338,0.4126,0.169,3.4428,3.4913,0.6055,True,12743.922999999999,7,0.1418756802978605,nested_district_rain,0.01
2024,2024-08-24,2024-09-03,Muktsar,8.23,3.1e-05,0.000103,7,0,56.268,43.447,65.391,51.062,77.234,73.082,28.034,8.387,14.895,8.166,32.84,3.273,32.709,0.068,13.139,0.0,0.0,0.0,3.75,3.764,0.645,True,12743.922999999999,7,0.09919357459450372,nested_district_rain,0.01
2024,2024-09-03,2024-09-13,Muktsar,2.25,9e-06,3.1e-05,8,0,49.359,44.045,56.268,43.447,65.391,51.062,41.933,39.734,41.24,5.329,28.034,32.84,30.078,41.24,41.24,0.1784,0.1357,-0.025,3.94,3.9856,0.6919,True,12743.922999999999,7,0.08379298140797693,nested_district_rain,0.01
2024,2024-09-13,2024-09-23,Muktsar,3.0,1.1e-05,9e-06,9,0,15.321,28.944,49.359,44.045,56.268,43.447,5.664,5.199,5.664,0.938,41.933,28.034,28.799,0.0,0.0,0.085,0.0,-0.087,4.1513,4.0776,0.6159,True,12743.922999999999,7,0.03634780772862068,nested_district_rain,0.01
2024,2024-09-23,2024-09-30,Muktsar,2.25,9e-06,1.1e-05,10,0,18.872,14.34,4.105,9.49,19.02,30.304,0.11,0.096,0.11,0.047,5.664,0.693,14.208,0.0,0.0,0.0,0.0,-0.022,4.1854,3.9812,0.5639,True,12743.922999999999,7,0.01646466080943575,nested_district_rain,0.01
2024,2024-07-25,2024-08-04,Nawanshahr,139.58,0.00107,0.00143,4,0,87.133,81.655,40.025,39.225,51.68,41.05,,,,,,,,,,0.3169,0.2029,0.0,2.5743,1.6198,0.3167,True,9211.48,8,0.17698647223104497,nested_district_rain,0.01
2024,2024-08-04,2024-08-14,Nawanshahr,0.0,0.0,0.00107,5,0,77.234,73.082,87.133,81.655,40.025,39.225,,,,,,,,,,0.4484,0.0,0.133,2.8414,2.4061,0.446,True,9211.48,8,0.18806767858684015,nested_district_rain,0.01
2024,2024-08-14,2024-08-24,Nawanshahr,103.58,0.000794,0.0,6,0,65.391,51.062,77.234,73.082,87.133,81.655,,,,,,,,,,0.3338,0.4126,0.169,3.4428,3.4913,0.6055,True,9211.48,8,0.16215360716554955,nested_district_rain,0.01
2024,2024-08-24,2024-09-03,Nawanshahr,151.33,0.00116,0.000794,7,0,56.268,43.447,65.391,51.062,77.234,73.082,,,,,,,,,,0.0,0.0,0.0,3.75,3.764,0.645,True,9211.48,8,0.12817818842608936,nested_district_rain,0.01
2024,2024-09-03,2024-09-13,Nawanshahr,151.33,0.00116,0.00116,8,0,49.359,44.045,56.268,43.447,65.391,51.062,,,,,,,,,,0.1784,0.1357,-0.025,3.94,3.9856,0.6919,True,9211.48,8,0.10647030988339463,nested_district_rain,0.01
2024,2024-09-13,2024-09-23,Nawanshahr,88.89,0.000681,0.00116,9,0,15.321,28.944,49.359,44.045,56.268,43.447,,,,,,,,,,0.085,0.0,-0.087,4.1513,4.0776,0.6159,True,9211.48,8,0.06180058606193465,nested_district_rain,0.01
2024,2024-09-23,2024-09-30,Nawanshahr,106.52,0.000816,0.000681,10,0,18.872,14.34,4.105,9.49,19.02,30.304,,,,,,,,,,0.0,0.0,-0.022,4.1854,3.9812,0.5639,True,9211.48,8,0.024103459603168582,nested_district_rain,0.01
2024,2024-07-25,2024-08-04,Patiala,53.64,0.000161,0.004876,4,0,87.133,81.655,40.025,39.225,51.68,41.05,68.649,39.262,43.929,15.489,36.514,20.249,26.855,19.339,21.028,0.3169,0.2029,0.0,2.5743,1.6198,0.3167,True,57189.748999999996,8,0.4194374400751982,nested_district_rain,0.01
