date,dam,level_ft,inflow_cusecs,outflow_cusecs,as_of_time,source_title,source_url,published,quote
2020-08-27,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (27082020-full-bul.pdf),https://cwc.gov.in/sites/default/files/27082020-full-bul.pdf,2020-08-27,Himachal Pradesh                    484     -20       Pong Dam         6.16              4.21  -15
2020-08-27,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (27082020-full-bul.pdf),https://cwc.gov.in/sites/default/files/27082020-full-bul.pdf,2020-08-27,Punjab       1         THEIN DAM               66
2022-10-27,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (27102022-fb.pdf),https://cwc.gov.in/sites/default/files/27102022-fb.pdf,2022-10-27,*1 GOBIND SAGAR(BHAKRA)   512.06   509.33       6.229     5.228 27-10-2022     84       65        82 676 1379 | 423.67   421.34       6.157
2022-10-27,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (27102022-fb.pdf),https://cwc.gov.in/sites/default/files/27102022-fb.pdf,2022-10-27,West Rajasthan        3                  -60        Pong Dam             6.16         5.12  2
2022-10-27,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (27102022-fb.pdf),https://cwc.gov.in/sites/default/files/27102022-fb.pdf,2022-10-27,*4 THEIN DAM              280.75   359.60       0.132 | 359.50   352.76       1.436
2016-01-28,Bhakra,1627.99,,,,CWC Weekly Reservoir Storage Bulletin (28.01.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/28.01.2016cwcbull.pdf,2016-01-28,*1 GOBIND SAGAR(BHAKRA)              496.21        6.229        3.656 28-01-2016     59           52         53 676 1200 | 280.75  406.17        6.157
2016-01-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28.01.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/28.01.2016cwcbull.pdf,2016-01-28,*2 PONG DAM                  359.50                             2.349 28-01-2016     38           27         44         - 360 | PUNJAB                   352.81  495.79        2.344
2016-01-28,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (28.01.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/28.01.2016cwcbull.pdf,2016-01-28,*3 THEIN                     269.14                             0.469 28-01-2016     20           33         34 348 600 | 146.3
2019-02-28,Bhakra,1631.07,,,,CWC Weekly Reservoir Storage Bulletin (28.02.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/28.02.2018cwcbull_1.pdf,2019-02-28,*1 GOBIND SAGAR(BHAKRA)              497.15        6.229        3.778 28-02-2019     61           37         38 676 1200 | 280.75  409.91        6.157
2019-02-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28.02.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/28.02.2018cwcbull_1.pdf,2019-02-28,*2 PONG DAM                  359.50                             2.999 28-02-2019     49           26         33         - 360 | PUNJAB                   352.81  521.53        2.344
2019-02-28,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (28.02.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/28.02.2018cwcbull_1.pdf,2019-02-28,*3 THEIN                     269.14                             1.841 28-02-2019     79           20         30 348 600 | 146.3
2019-03-28,Bhakra,1616.63,,,,CWC Weekly Reservoir Storage Bulletin (28.03.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/28.03.2019cwcbull_1.pdf,2019-03-28,*1 GOBIND SAGAR(BHAKRA)              492.75        6.229        3.224 28-03-2019     52           23         27 676 1200 | 280.75  408.19        6.157
2019-03-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28.03.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/28.03.2019cwcbull_1.pdf,2019-03-28,*2 PONG DAM                  359.50                             2.694 28-03-2019     44           13         25         - 360 | PUNJAB                   352.81  519.19        2.344
2019-03-28,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (28.03.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/28.03.2019cwcbull_1.pdf,2019-03-28,*3 THEIN                     269.14                             1.660 28-03-2019     71           20         32 348 600 | 146.3
2016-04-28,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (28.04.2016bull.pdf),https://cwc.gov.in/sites/default/files/28.04.2016bull.pdf,2016-04-28,*1 GOBIND SAGAR(BHAKRA)SU 512.06    476.33        6.229        1.596 28-04-2016     26           37         27 676 1200 | 394.53        6.157
2016-04-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28.04.2016bull.pdf),https://cwc.gov.in/sites/default/files/28.04.2016bull.pdf,2016-04-28,LOWER BHAWANI             10 PARAMBIKULAM                 32 PONG DAM | 42
2016-04-28,Ranjit Sagar,1731.99,,,,CWC Weekly Reservoir Storage Bulletin (28.04.2016bull.pdf),https://cwc.gov.in/sites/default/files/28.04.2016bull.pdf,2016-04-28,*3 THEIN /RAVI R.         527.91                               0.567 28-04-2016     24           73         44 348 600
2015-05-28,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (28.05.2015.pdf),https://cwc.gov.in/sites/default/files/28.05.2015.pdf,2015-05-28,*1 GOBIND SAGAR(BHAKRA)      512.06                             2.645 5/25/2015     42           31         22 676 1200 | 423.67  268.85      1.711
2015-05-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28.05.2015.pdf),https://cwc.gov.in/sites/default/files/28.05.2015.pdf,2015-05-28,*2 PONG DAM                          343.35      0.132          2.270 5/28/2015     37           30         25     - 360 | PUNJAB                           346.05      1.436
2015-05-28,Ranjit Sagar,1731.99,,,,CWC Weekly Reservoir Storage Bulletin (28.05.2015.pdf),https://cwc.gov.in/sites/default/files/28.05.2015.pdf,2015-05-28,*3 THEIN                     527.91  257.63      0.821          1.880 5/27/2015     80           75         47 348 600 | RAJASTHAN                        137.18      0.471
2020-05-28,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (28.05.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/28.05.2020-fb-pdf.pdf,2020-05-28,*1 GOBIND SAGAR(BHAKRA)  512.06  475.84       6.229     1.354 28-05-2020     22       46        26 676 1379
2020-05-28,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (28.05.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/28.05.2020-fb-pdf.pdf,2020-05-28,*2 PONG DAM(BEAS)        423.67  410.13       6.157     2.926 28-05-2020     48       40        25  0 396
2020-05-28,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (28.05.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/28.05.2020-fb-pdf.pdf,2020-05-28,*4 THEIN DAM
2018-06-28,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (28.06.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/28.06.2018cwcbull_1.pdf,2018-06-28,GOBIND SAGAR(BHAKRA        19
2018-06-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28.06.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/28.06.2018cwcbull_1.pdf,2018-06-28,PONG DAM                   29
2018-06-28,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (28.06.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/28.06.2018cwcbull_1.pdf,2018-06-28,*3 THEIN                     269.14                             0.695 28-06-2018     30           55         46 348 600 | 146.3
2016-07-28,Bhakra,1592.09,,,,CWC Weekly Reservoir Storage Bulletin (28.07.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/28.07.2016cwcbull.pdf,2016-07-28,*1 GOBIND SAGAR(BHAKRA)              485.27        6.229        2.403 28-07-2016     39           71         54 676 1200 | 280.75  399.62        6.157
2016-07-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28.07.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/28.07.2016cwcbull.pdf,2016-07-28,*2 PONG DAM                  359.50                             1.383 27-07-2016     22           62         39         - 360 | PUNJAB                   352.81  506.81        2.344
2016-07-28,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (28.07.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/28.07.2016cwcbull.pdf,2016-07-28,*3 THEIN                     269.14                             0.964 28-07-2016     41           84         52 348 600 | 146.3
2017-09-28,Bhakra,1669.49,,,,CWC Weekly Reservoir Storage Bulletin (28.09.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/28.09.2017cwcbull.pdf,2017-09-28,*1 GOBIND SAGAR(BHAKRA)              508.86        6.229        5.457 28-09-2017     88        73         88 676 1200 | 280.75  420.82        6.157
2017-09-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28.09.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/28.09.2017cwcbull.pdf,2017-09-28,*2 PONG DAM                  359.50                             5.235 28-09-2017     85        70         81            - 360 | PUNJAB                   352.81  519.56        2.344
2017-09-28,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (28.09.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/28.09.2017cwcbull.pdf,2017-09-28,*3 THEIN                     269.14                             1.690 28-09-2017     72        69         66 348 600 | 146.3
2019-11-28,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (28.11.2019-full-bul_2.pdf),https://cwc.gov.in/sites/default/files/28.11.2019-full-bul_2.pdf,2019-11-28,*1 GOBIND SAGAR(BHAKRA) 512.06 504.86  6.229     4.545 28-11-19      73         85       77 676 1379
2019-11-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28.11.2019-full-bul_2.pdf),https://cwc.gov.in/sites/default/files/28.11.2019-full-bul_2.pdf,2019-11-28,Pong Dam | 6.16              3.66  -10
2019-11-28,Ranjit Sagar,1731.99,,,,CWC Weekly Reservoir Storage Bulletin (28.11.2019-full-bul_2.pdf),https://cwc.gov.in/sites/default/files/28.11.2019-full-bul_2.pdf,2019-11-28,*4 THEIN DAM            527.91 520.29  2.344     1.760 28-11-19      75         79       56 348 600
2017-12-28,Bhakra,1639.44,,,,CWC Weekly Reservoir Storage Bulletin (28.12.2017cwc.pdf),https://cwc.gov.in/sites/default/files/28.12.2017cwc.pdf,2017-12-28,*1 GOBIND SAGAR(BHAKRA)              499.70        6.229        4.189 28-12-2017     67        45         63 676 1200 | 280.75  410.74        6.157
2017-12-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28.12.2017cwc.pdf),https://cwc.gov.in/sites/default/files/28.12.2017cwc.pdf,2017-12-28,*2 PONG DAM                  359.50                             3.148 28-12-2017     51        45         49            - 360 | PUNJAB                   352.81  505.22        2.344
2017-12-28,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (28.12.2017cwc.pdf),https://cwc.gov.in/sites/default/files/28.12.2017cwc.pdf,2017-12-28,*3 THEIN                     269.14                             0.866 28-12-2017     37        38         43 348 600 | 146.3
2021-01-28,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (28012021-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/28012021-fb-pdf.pdf,2021-01-28,Himachal Pradesh                       GOBIND SAGAR(BHAKRA)        64 | 3
2021-01-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28012021-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/28012021-fb-pdf.pdf,2021-01-28,Himachal Pradesh              38                            Pong Dam         6.16              2.34  -19
2021-01-28,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (28012021-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/28012021-fb-pdf.pdf,2021-01-28,THEIN DAM                 38                                                                                     60%  70% 80%
2024-03-28,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (28032024-fb.pdf),https://cwc.gov.in/sites/default/files/28032024-fb.pdf,2024-03-28,1 GOBIND SAGAR(BHAKRA)   512.06 479.73    6.229     1.654 28-03-2024   27      29                29 676 1379
2024-03-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28032024-fb.pdf),https://cwc.gov.in/sites/default/files/28032024-fb.pdf,2024-03-28,West Rajasthan      1               -67             Pong Dam              6.16              1.89  18
2024-03-28,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (28032024-fb.pdf),https://cwc.gov.in/sites/default/files/28032024-fb.pdf,2024-03-28,Punjab              16              -26             Thein                 2.34              0.89  -6
2021-10-28,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (28102021-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/28102021-fb-pdf.pdf,2021-10-28,*1 GOBIND SAGAR(BHAKRA)   512.06   501.52     6.229     4.070 28-10-2021      65       61        81 676 1379 | 423.67   411.81     6.157
2021-10-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28102021-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/28102021-fb-pdf.pdf,2021-10-28,Himachal Pradesh  3            PONG DAM(BEAS)             68
2021-10-28,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (28102021-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/28102021-fb-pdf.pdf,2021-10-28,Punjab            1            THEIN DAM                  71
2024-11-28,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (28112024-fb.pdf),https://cwc.gov.in/sites/default/files/28112024-fb.pdf,2024-11-28,6   GOBIND SAGAR(BHAKRA)  75 | Odisha
2024-11-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28112024-fb.pdf),https://cwc.gov.in/sites/default/files/28112024-fb.pdf,2024-11-28,Punjab                10   PONG DAM(BEAS)        63 | Rajasthan                1
2024-11-28,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (28112024-fb.pdf),https://cwc.gov.in/sites/default/files/28112024-fb.pdf,2024-11-28,THEIN DAM             55
2023-12-28,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (28122023-fb.pdf),https://cwc.gov.in/sites/default/files/28122023-fb.pdf,2023-12-28,1 GOBIND SAGAR(BHAKRA)
2023-12-28,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (28122023-fb.pdf),https://cwc.gov.in/sites/default/files/28122023-fb.pdf,2023-12-28,Himachal Pradesh      45             -41            Pong Dam              6.16              3.94  29
2023-12-28,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (28122023-fb.pdf),https://cwc.gov.in/sites/default/files/28122023-fb.pdf,2023-12-28,THEIN DAM              71
2017-06-29,Bhakra,1565.22,,,,CWC Weekly Reservoir Storage Bulletin (29.06.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/29.06.2017cwcbull.pdf,2017-06-29,*1 GOBIND SAGAR(BHAKRA)              477.08        6.229        1.659 29-06-2017     27           30         32 676 1200 | 280.75  393.02        6.157
2017-06-29,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (29.06.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/29.06.2017cwcbull.pdf,2017-06-29,MATATILA                  25 PONG DAM                        46
2017-06-29,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (29.06.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/29.06.2017cwcbull.pdf,2017-06-29,*3 THEIN                     269.14                             1.318 29-06-2017     56           34         49 348 600 | 146.3
2019-08-29,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (29.08.2019-fb-bull.pdf),https://cwc.gov.in/sites/default/files/29.08.2019-fb-bull.pdf,2019-08-29,*1 GOBIND SAGAR(BHAKRA) 512.06 510.68  6.229     5.439 29-08-2019     87        65       78 676 1200
2019-08-29,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (29.08.2019-fb-bull.pdf),https://cwc.gov.in/sites/default/files/29.08.2019-fb-bull.pdf,2019-08-29,Pong Dam | 6.16              5.30  14
2019-08-29,Ranjit Sagar,1731.99,,,,CWC Weekly Reservoir Storage Bulletin (29.08.2019-fb-bull.pdf),https://cwc.gov.in/sites/default/files/29.08.2019-fb-bull.pdf,2019-08-29,*3 THEIN DAM            527.91 524.20  2.344     2.039 29-08-2019     87        75       69 348 600
2016-09-29,Bhakra,1649.77,,,,CWC Weekly Reservoir Storage Bulletin (29.09.2016cwcbulletin.pdf),https://cwc.gov.in/sites/default/files/29.09.2016cwcbulletin.pdf,2016-09-29,*1 GOBIND SAGAR(BHAKRA)              502.85        6.229        4.557 29-09-2016     73           95         90 676 1200 | 280.75  416.66        6.157
2016-09-29,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (29.09.2016cwcbulletin.pdf),https://cwc.gov.in/sites/default/files/29.09.2016cwcbulletin.pdf,2016-09-29,*2 PONG DAM                  359.50                             4.318 29-09-2016     70           86         84         - 360 | PUNJAB                   352.81  518.25        2.344
2016-09-29,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (29.09.2016cwcbulletin.pdf),https://cwc.gov.in/sites/default/files/29.09.2016cwcbulletin.pdf,2016-09-29,*3 THEIN                     269.14                             1.599 29-09-2016     68           58         66 348 600 | 146.3
2015-10-29,Bhakra,1671.69,,,,CWC Weekly Reservoir Storage Bulletin (29.10.2015cwcbull.pdf),https://cwc.gov.in/sites/default/files/29.10.2015cwcbull.pdf,2015-10-29,*1 GOBIND SAGAR(BHAKRA)              509.53        6.229        5.561 29-10-2015     89        84         85 676 1200 | 280.75  418.80        6.157        4.784 29-10-2015
2015-10-29,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (29.10.2015cwcbull.pdf),https://cwc.gov.in/sites/default/files/29.10.2015cwcbull.pdf,2015-10-29,*2 PONG DAM                  359.50                                                  78        62         76            - 360 | PUNJAB                   352.81  512.01        2.344        1.233 25-10-2015
2015-10-29,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (29.10.2015cwcbull.pdf),https://cwc.gov.in/sites/default/files/29.10.2015cwcbull.pdf,2015-10-29,*3 THEIN                     269.14                             1.687 28-10-2015     53        49         61 348 600 | 146.3                             0.121 28-10-2015
2018-11-29,Bhakra,1666.57,,,,CWC Weekly Reservoir Storage Bulletin (29.11.2018_0.pdf),https://cwc.gov.in/sites/default/files/29.11.2018_0.pdf,2018-11-29,*1 GOBIND SAGAR(BHAKRA)              507.97        6.229        5.317 29-11-2018     85           77         76 676 1200 | 280.75  419.50        6.157
2018-11-29,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (29.11.2018_0.pdf),https://cwc.gov.in/sites/default/files/29.11.2018_0.pdf,2018-11-29,*2 PONG DAM                  359.50                             4.940 29-11-2018     80           63         65         - 360 | PUNJAB                   352.81  521.45        2.344
2018-11-29,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (29.11.2018_0.pdf),https://cwc.gov.in/sites/default/files/29.11.2018_0.pdf,2018-11-29,*3 THEIN                     269.14                             1.841 29-11-2018     79           46         53 348 600 | 146.3
